1;-;1;-;8910770;-;-;4265327
1;-;1;-;8910771;-;-;4249121
1;-;1;-;8910772;-;-;4594560
1;-;1;-;8910773;-;-;4461830
1;-;1;-;8910774;-;-;3825638
1;-;1;-;8910775;-;-;4540498
1;-;1;-;8910776;-;-;3937231
1;-;1;-;8910777;-;-;3638978
1;-;1;-;8910778;-;-;4544852
1;-;1;-;8910779;-;-;3436194
1;-;1;-;8910780;-;-;4402283
1;-;1;-;8910781;-;-;4460831
1;-;1;-;8910782;-;-;4118871
1;-;1;-;8910783;-;-;3448418
1;-;1;-;8910784;-;-;4170339
1;-;1;-;8910785;-;-;3795461
1;-;1;-;8910786;-;-;3485987
1;-;1;-;8910787;-;-;4639913
1;-;1;-;8910788;-;-;3578775
1;-;1;-;8910789;-;-;4301107
1;-;1;-;8910790;-;-;4207055
1;-;1;-;8910791;-;-;3785270
1;-;2;-;8910792;-;-;3158987
1;-;2;-;8910793;-;-;3758569
1;-;2;-;8910794;-;-;3184596
1;-;2;-;8910795;-;-;3636584
1;-;2;-;8910796;-;-;4391649
1;-;2;-;8910797;-;-;4007044
1;-;2;-;8910798;-;-;3641813
1;-;2;-;8910799;-;-;4359269
1;-;2;-;8910800;-;-;3386266
1;-;2;-;8910801;-;-;3355377
1;-;2;-;8910802;-;-;4541939
1;-;2;-;8910803;-;-;3370526
1;-;2;-;8910804;-;-;4259845
1;-;2;-;8910805;-;-;3380683
1;-;3;-;8910806;-;-;4562249
1;-;3;-;8910807;-;-;3541940
1;-;3;-;8910808;-;-;4145484
1;-;3;-;8910809;-;-;4492499
1;-;3;-;8910810;-;-;3995548
1;-;3;-;8910811;-;-;3996266
1;-;3;-;8910812;-;-;3837482
1;-;3;-;8910813;-;-;4645105
1;-;3;-;8910814;-;-;3210095
1;-;3;-;8910815;-;-;3382431
1;-;3;-;8910816;-;-;3386719
1;-;3;-;8910817;-;-;4201473
1;-;3;-;8910818;-;-;3675468
1;-;3;-;8910819;-;-;3385109
1;-;3;-;8910820;-;-;3710391
1;-;3;-;8910821;-;-;3723905
1;-;3;-;8910822;-;-;3450698
1;-;3;-;8910823;-;-;3675879
1;-;3;-;8910824;-;-;3544420
1;-;4;-;8910825;-;-;3176346
1;-;4;-;8910826;-;-;4124291
1;-;4;-;8910827;-;-;4313320
1;-;4;-;8910828;-;-;4473906
1;-;4;-;8910829;-;-;4287893
1;-;4;-;8910830;-;-;4230472
1;-;4;-;8910831;-;-;4633631
1;-;4;-;8910832;-;-;3511515
1;-;4;-;8910833;-;-;4381656
1;-;4;-;8910834;-;-;4091209
1;-;4;-;8910835;-;-;3769899
1;-;4;-;8910836;-;-;4136620
1;-;4;-;8910837;-;-;3514700
1;-;4;-;8910838;-;-;4166677
1;-;4;-;8910839;-;-;3275935
1;-;4;-;8910840;-;-;3522745
1;-;4;-;8910841;-;-;3299071
1;-;4;-;8910842;-;-;3490044
1;-;4;-;8910843;-;-;3895043
1;-;5;-;8910844;-;-;4595126
1;-;5;-;8910845;-;-;3724535
1;-;5;-;8910846;-;-;4332613
1;-;5;-;8910847;-;-;3676384
1;-;5;-;8910848;-;-;3852439
1;-;5;-;8910849;-;-;4455652
1;-;5;-;8910850;-;-;3572241
1;-;5;-;8910851;-;-;4000612
1;-;5;-;8910852;-;-;4475432
1;-;5;-;8910853;-;-;3996102
1;-;5;-;8910854;-;-;4036349
1;-;5;-;8910855;-;-;4542436
1;-;5;-;8910856;-;-;3852942
1;-;5;-;8910857;-;-;3246720
1;-;5;-;8910858;-;-;3168799
1;-;5;-;8910859;-;-;4128112
1;-;5;-;8910860;-;-;3246448
1;-;5;-;8910861;-;-;4582503
1;-;5;-;8910862;-;-;4219556
1;-;5;-;8910863;-;-;3532768
1;-;5;-;8910864;-;-;3388413
1;-;5;-;8910865;-;-;3729738
1;-;6;-;8910866;-;-;4547314
1;-;6;-;8910867;-;-;3659854
1;-;6;-;8910868;-;-;3685938
1;-;6;-;8910869;-;-;4314382
1;-;6;-;8910870;-;-;3665253
1;-;6;-;8910871;-;-;4120512
1;-;6;-;8910872;-;-;4335741
1;-;6;-;8910873;-;-;3398446
1;-;6;-;8910874;-;-;4530429
1;-;6;-;8910875;-;-;3759404
1;-;6;-;8910876;-;-;3673530
1;-;6;-;8910877;-;-;3481022
1;-;6;-;8910878;-;-;3470027
1;-;6;-;8910879;-;-;3638995
1;-;6;-;8910880;-;-;4642585
1;-;6;-;8910881;-;-;4482599
1;-;6;-;8910882;-;-;3247017
1;-;6;-;8910883;-;-;4170635
1;-;7;-;8910884;-;-;3947630
1;-;7;-;8910885;-;-;4190278
1;-;7;-;8910886;-;-;3590869
1;-;7;-;8910887;-;-;3809552
1;-;7;-;8910888;-;-;3456187
1;-;7;-;8910889;-;-;4224216
1;-;7;-;8910890;-;-;3543241
1;-;7;-;8910891;-;-;3805005
1;-;7;-;8910892;-;-;4147615
1;-;7;-;8910893;-;-;3358243
1;-;7;-;8910894;-;-;3588000
1;-;7;-;8910895;-;-;4634885
1;-;7;-;8910896;-;-;3921404
1;-;7;-;8910897;-;-;4539337
1;-;7;-;8910898;-;-;4217730
1;-;7;-;8910899;-;-;3736410
1;-;7;-;8910900;-;-;3206089
1;-;8;-;8910901;-;-;4548208
1;-;8;-;8910902;-;-;3978380
1;-;8;-;8910903;-;-;4632371
1;-;8;-;8910904;-;-;3368929
1;-;8;-;8910905;-;-;3775965
1;-;8;-;8910906;-;-;3435423
1;-;8;-;8910907;-;-;4105798
1;-;8;-;8910908;-;-;4134274
1;-;8;-;8910909;-;-;3364757
1;-;8;-;8910910;-;-;3446158
1;-;8;-;8910911;-;-;3986164
1;-;8;-;8910912;-;-;3118448
1;-;8;-;8910913;-;-;3435994
1;-;8;-;8910914;-;-;3380950
1;-;9;-;8910915;-;-;3903149
1;-;9;-;8910916;-;-;4204473
1;-;9;-;8910917;-;-;3660844
1;-;9;-;8910918;-;-;4342852
1;-;9;-;8910919;-;-;4321976
1;-;9;-;8910920;-;-;4655511
1;-;9;-;8910921;-;-;4481195
1;-;9;-;8910922;-;-;3962442
1;-;9;-;8910923;-;-;3375320
1;-;9;-;8910924;-;-;4068078
1;-;9;-;8910925;-;-;3331588
1;-;9;-;8910926;-;-;4587705
1;-;9;-;8910927;-;-;3857358
1;-;9;-;8910928;-;-;3165179
1;-;9;-;8910929;-;-;4479181
1;-;9;-;8910930;-;-;4420580
1;-;9;-;8910931;-;-;4013027
1;-;9;-;8910932;-;-;4172612
1;-;9;-;8910933;-;-;4155086
1;-;9;-;8910934;-;-;3691775
1;-;9;-;8910935;-;-;4345606
1;-;10;-;8910936;-;-;3792064
1;-;10;-;8910937;-;-;4302334
1;-;10;-;8910938;-;-;4339739
1;-;10;-;8910939;-;-;3742519
1;-;10;-;8910940;-;-;3456950
1;-;10;-;8910941;-;-;4573275
1;-;10;-;8910942;-;-;3640902
1;-;10;-;8910943;-;-;3761475
1;-;10;-;8910944;-;-;3633740
1;-;10;-;8910945;-;-;3136933
1;-;10;-;8910946;-;-;3784408
1;-;10;-;8910947;-;-;4182157
1;-;10;-;8910948;-;-;4067588
1;-;10;-;8910949;-;-;3153168
1;-;10;-;8910950;-;-;3308719
1;-;10;-;8910951;-;-;4512113
1;-;10;-;8910952;-;-;3299396
1;-;10;-;8910953;-;-;3497030
1;-;10;-;8910954;-;-;3254011
1;-;10;-;8910955;-;-;3895022
1;-;10;-;8910956;-;-;4110937
1;-;10;-;8910957;-;-;3185347
1;-;10;-;8910958;-;-;3315728
1;-;11;-;8910959;-;-;4287690
1;-;11;-;8910960;-;-;3568148
1;-;11;-;8910961;-;-;4477800
1;-;11;-;8910962;-;-;3555520
1;-;11;-;8910963;-;-;3887150
1;-;11;-;8910964;-;-;3723987
1;-;11;-;8910965;-;-;3808274
1;-;11;-;8910966;-;-;3975808
1;-;11;-;8910967;-;-;4033301
1;-;11;-;8910968;-;-;3924420
1;-;11;-;8910969;-;-;4318370
1;-;11;-;8910970;-;-;3490960
1;-;11;-;8910971;-;-;3493700
1;-;11;-;8910972;-;-;3788444
1;-;11;-;8910973;-;-;4044133
1;-;12;-;8910974;-;-;4172230
1;-;12;-;8910975;-;-;3766416
1;-;12;-;8910976;-;-;4607072
1;-;12;-;8910977;-;-;4518302
1;-;12;-;8910978;-;-;4318932
1;-;12;-;8910979;-;-;3189676
1;-;12;-;8910980;-;-;3615925
1;-;12;-;8910981;-;-;3703194
1;-;12;-;8910982;-;-;3348904
1;-;12;-;8910983;-;-;4503727
1;-;12;-;8910984;-;-;3204798
1;-;12;-;8910985;-;-;4382899
1;-;12;-;8910986;-;-;3598686
1;-;12;-;8910987;-;-;3855485
1;-;12;-;8910988;-;-;3164315
1;-;12;-;8910989;-;-;4586422
1;-;12;-;8910990;-;-;3983717
1;-;12;-;8910991;-;-;4485075
1;-;12;-;8910992;-;-;3702436
1;-;12;-;8910993;-;-;3662294
1;-;12;-;8910994;-;-;4231530
1;-;13;-;8910995;-;-;3786121
1;-;13;-;8910996;-;-;4489523
1;-;13;-;8910997;-;-;4468310
1;-;13;-;8910998;-;-;3424021
1;-;13;-;8910999;-;-;4271509
1;-;13;-;8911000;-;-;3773496
1;-;13;-;8911001;-;-;4620055
1;-;13;-;8911002;-;-;4107127
1;-;13;-;8911003;-;-;3934198
1;-;13;-;8911004;-;-;3171206
1;-;13;-;8911005;-;-;3657530
1;-;13;-;8911006;-;-;4265804
1;-;13;-;8911007;-;-;4289742
1;-;13;-;8911008;-;-;3631600
1;-;13;-;8911009;-;-;3308965
1;-;13;-;8911010;-;-;3317016
1;-;13;-;8911011;-;-;4639687
1;-;13;-;8911012;-;-;4409502
1;-;13;-;8911013;-;-;3669011
1;-;13;-;8911014;-;-;3686799
1;-;14;-;8911015;-;-;4453254
1;-;14;-;8911016;-;-;3354907
1;-;14;-;8911017;-;-;3625834
1;-;14;-;8911018;-;-;4409078
1;-;14;-;8911019;-;-;4347944
1;-;14;-;8911020;-;-;4099575
1;-;14;-;8911021;-;-;4560516
1;-;14;-;8911022;-;-;3603128
1;-;14;-;8911023;-;-;4309267
1;-;14;-;8911024;-;-;3493370
1;-;14;-;8911025;-;-;4562076
1;-;14;-;8911026;-;-;3613671
1;-;14;-;8911027;-;-;4111864
1;-;14;-;8911028;-;-;4371003
1;-;14;-;8911029;-;-;3336699
1;-;14;-;8911030;-;-;3827954
1;-;14;-;8911031;-;-;4373286
1;-;15;-;8911032;-;-;4564422
1;-;15;-;8911033;-;-;3967633
1;-;15;-;8911034;-;-;3243221
1;-;15;-;8911035;-;-;3764718
1;-;15;-;8911036;-;-;4503917
1;-;15;-;8911037;-;-;4098338
1;-;15;-;8911038;-;-;3218396
1;-;15;-;8911039;-;-;4296075
1;-;15;-;8911040;-;-;4249635
1;-;15;-;8911041;-;-;4007367
1;-;15;-;8911042;-;-;3265532
1;-;15;-;8911043;-;-;3193701
1;-;15;-;8911044;-;-;3374668
1;-;15;-;8911045;-;-;4660809
1;-;15;-;8911046;-;-;3438061
1;-;15;-;8911047;-;-;3789047
1;-;15;-;8911048;-;-;3959883
1;-;15;-;8911049;-;-;4643822
1;-;15;-;8911050;-;-;3834826
1;-;15;-;8911051;-;-;3753444
1;-;16;-;8911052;-;-;3473965
1;-;16;-;8911053;-;-;3831308
1;-;16;-;8911054;-;-;3457382
1;-;16;-;8911055;-;-;4168921
1;-;16;-;8911056;-;-;3506329
1;-;16;-;8911057;-;-;4117890
1;-;16;-;8911058;-;-;4225420
1;-;16;-;8911059;-;-;3902415
1;-;16;-;8911060;-;-;3420016
1;-;16;-;8911061;-;-;3534148
1;-;16;-;8911062;-;-;3945072
1;-;16;-;8911063;-;-;4656953
1;-;16;-;8911064;-;-;4379444
1;-;16;-;8911065;-;-;3580078
1;-;16;-;8911066;-;-;3755060
